text,positive,negative
"""En espérant qu'il finira dans sa poche, mais il vous abandonne comme un sou de la pluie"" Peut-être 'coz se marie et se reproduit comme un lapin",0,1
A apprécié la nuit dernière. Ont beaucoup de travail à faire aujourd'hui,0,1
"Gah, j'aimerais faire ça. Boiteux vivant en Australie!",0,1
boiteux! Je dois m'endormir maintenant. Je dois me lever tôt. Avoir une bonne nite k?,0,1
Whaaaaaat? Qu'est-ce que je devrais faire une nuit de dimanche?,0,1
"Trier à travers 5gb de musique, mais quelques-uns sur mon nouveau mp3 car j'ai cassé mon ancien",0,1
Assis au travail souhaitant que la nuit soit terminée. Je voulais être avec mon fils pour son premier anniversaire .....,0,1
"Bien, j'ai finalement eu un bon temps d'étude aujourd'hui ... environ 7 heures ... ugh. Maintenant je suis vraiment fatigué ...",0,1
J'espère que la nuit de cinéma était la bombe ... j'aurais aimé être là,0,1
Ne peut pas aller au centre-ville. Un merci était vraiment impatient de le faire.,0,1
Est tellement en retard aujourd'hui. 12 mn pa ako mkakalabas ng office,0,1
"J'ai passé une bonne nuit! J'aurais souhaité avoir dépassé plus, mais je suppose que les nannys comme moi doivent travailler aussi, plus tard, tout le monde!",0,1
"... je me suis réveillé à 6 heures du matin, je pensais que c'était un lundi ... je retourne chez moi ... j'ai besoin de plus de sommeil",0,1
"Une autre journée de lunettes, les yeux sont fatigués et secs, secs et fatigués",0,1
Je l'ai évanoui !!!,0,1
Le jour ne va pas bien - à la rencontre de London Railcard disparu nulle part pour se garer à Boston juste à temps pour voir un congé de train,0,1
Mannn you suck: p lol lui dire 2 get it 4 me too haha,0,1
A un kank grâce à la prostituée stupide de l'autre équipe !!!! toujours malade,0,1
Miley! Vous avez rompu vos dates de bal au coeur. Mais je connais le spectacle. Et vous êtes génial. Donc vous allez le réparer.,0,1
J'ai eu un rêve la nuit dernière que j'étais dans un jeu qui était comme banjo kazooie mélangé avec burke kong 64.,0,1
Ne se sent pas bien,0,1
Ma gorge est pire ce matin que la nuit dernière. Je pensais que j'avais passé cette,0,1
"Bonjour à tous, le temps est horrible aujourd'hui",0,1
tu me manques aussi! Une semaine jusqu'à la dernière nuit chim pendant un certain temps,0,1
Il pleut ici et il a ruiné tous mes projets.,0,1
"J'espère que vous sortirez un autre album solo, je voudrais entendre le salon, l'australie, la truite hearep. Et kaladr. Versions de studio",0,1
Je ne peux pas croire qu'un jour du long week-end est terminé. Pourquoi les longs week-ends semblent-ils plus courts que les plus bas? Lol,0,1
Je repacking my stuff. Une telle douleur. à bientôt! X,0,1
À la mi pour le déjeuner. Je souhaite pouvoir rester à la maison plutôt!,0,1
"En regardant amtv, c'est la seule fois où ils donnent des vidéos musicales. Mtv n'est-ce pas? Il ne s'agissait pas d'une musique enuff",0,1
"Ici en sc, c'est une pause froid pour le printemps! Mon mari vient d'appeler qu'il neige à 2 heures de route",0,1
triste! Chris doit travailler sur Pâques,0,1
"Salut, combien de temps vivez-vous à Londres? J'ai des conférences uni lors de votre émission le mercredi",0,1
"Temps de coucher pour cette fille. Longue semaine horrible, j'ai besoin d'un câlin!",0,1
J'essaie comme pour l'hiver de me connecter à Google chat mais ça ne me permettra pas de me connecter !!!,0,1
non! Je viens de perdre aussi !!!,0,1
Je suis allé au bus pendant une heure et demie.,0,1
"Genre de triste, je suis seul",0,1
"J'ai besoin d'acheter un rouleau noir et blanc négatif ilford hp5 et quelques feuilles 16x20 ""... mais ici, il est si cher",0,1
Est revenu d'un restaurant; Yuck. Je me fiche de Booboo.,0,1
Ah merde pas ... c-toux? Es-tu bien pffftt,0,1
"Bonne honte à peu près à 2 nuits, le petit cochon est tombé malade pas de nuit de botte ou trop mal la prochaine fois ou la semaine prochaine ?????",0,1
"Idée folle, mais fabuleuse! Maintenant, j'ai de la pizza.",0,1
Mmm milo chocolat orignal / mousse ?? Je ne peux pas épeler. Je ne trouve pas non plus mon basket-ball ou mes coureurs,0,1
Où étiez-vous hier soir?,0,1
retour à l'école. Lundi samedi,0,1
Je suis tellement brûlé qu'il me fait mal de s'asseoir,0,1
Peut-être que je suis seul seul.,0,1
Pas de bamboozle aujourd'hui doit rester en sécurité et les douleurs maladroites ne sont pas bonnes.,0,1
F% 0! J'ai perdu mon téléphone,0,1
"Mon bas du dos me faisait mal toute la nuit, je dois réparer ma posture! Cela m'a également rappelé combien j'avais * soupir *",0,1
Une autre date de dîner? Mon calendrier est mis en place sur mon nouveau téléphone maintenant afin que je sache que c'est le bon jour.,0,1
"J'ai tellement dormi quand j'étais petite fille! Je viens de commencer à ne pas dormir aussi, quand j'ai 20 ans",0,1
J'ai perdu mon téléphone,0,1
OMG! Je n'ai pas de balade à erics party !!!!,0,1
"Oui, je le fais. J'ai une application qui fonctionne toutes les quelques minutes pour faire cela, mais c'est les add-ons. Ils entrent en conflit tout le temps",0,1
Joyeuse fête des mères à toutes les mamans! Je me demande pourquoi mon petit garçon ne m'a pas encore appelé ?? !!,0,1
Spotify discriminer contre l'Australie aussi! Il n'est pas disponible ici,0,1
Ohh gosh craquer un mur est tellement dur et je le fais tout seul,0,1
Désolé de lire votre message trop tard .... plus vous mettez toujours Sheffield,0,1
"Je me sens absolument horrible, pourquoi dois-je me réveiller à 5 heures du matin, je me sens comme de la merde quand je suis allé au lit à 1 heure du matin? De retour au campus bientôt",0,1
"5 la suggestion, mais je ne peux pas être autour de la cuisine: je suis allergique aux produits de porc et à l'amp; Juste l'odeur peut me rendre malade.",0,1
Toujours coincé dans des pensées tristes ....,0,1
Soudainement rappelé que j'ai prévu davids + isaw. mec. Ma mémoire échoue,0,1
Terminé watchin nancy dessiné. Maintenant? Hmm idk! Mais guessa sera collé sur la permiss pahhaa nawt yet vi,0,1
moi! Si j'allais,0,1
"vagabonder! Il n'est pas le gars le plus drôle de la terre, mais le spectacle est génial! Je dois y faire youtube parce que nous n'avons pas le canal 10 ici",0,1
"Tellement fatigué !!!! En attendant que ma soeur et ma nièce viennent chez moi. Ma mère est aussi malade, je suis encore plus ennuyée! J'ai besoin d'être animé.xxx",0,1
S'il vous plaît dieu juste me faire passer cette semaine ... je serai tellement étonné quand je n'ai que quatre papiers à écrire,0,1
Arrêté de vérifier gamedev pour comme un jour et maintenant il y a 100 sujets intéressants à lire,0,1
Wolverine est bon mais les effets spéciaux r biscuits,0,1
"J'aime quand ma mère est là ... elle cuisine et amp; Nettoie, c'est comme à l'école secondaire. Elle part aujourd'hui",0,1
"- notre hamster est mort il y a 2 jours, mais très joli pic !! Xx",0,1
Profiter de la météo et câliner mon chat malade ... la pauvre fille a de l'épilepsie,0,1
"Dira je suis vraiment désolé, mon grand frère a ruiné ma collection de dvds, il a pris le mandrin et l'a amené chez lui",0,1
"C'était le dimanche, n'est-ce pas? Et oui, je ne vous ai pas vu désolé.",0,1
Sooooo malade ... médecins demain matin priant que je suis mieux pour l'alpha gamma delta formelle cette semaine!,0,1
"Est super usé! Mais a eu un temps incroyable !! Je suis vraiment triste, c'est fini.",0,1
Hmmm bien bonne chance avec ça .....,0,1
Je ne connais personne d'autre que je me sens comme un harceleur ... lol & quot; follow & quot; Est-ce un mouvement de harceleur hahahahah,0,1
Être bafoué par les dieux ... sûrement ils vont manquer de bouffée et de me briser pour la 7642e fois!,0,1
"J'ai eu un oral français sur «le stéréotype français» cette semaine. Je voulais frapper, mais je n'ai pas eu assez de temps",0,1
"Bonjour à tous. La nuit, et je dois travailler dans quelques heures",0,1
Wow je me sens comme un enfant à nouveau ... comme quand on découvre qu'il n'y a pas de père noël ....,0,1
Si j'ai eu une fuite dans mon plafond! -zymir eden,0,1
Bruins a perdu la gardienne de Caroline était divin dans sa défense du but.,0,1
"Awww. Sur mon bg, vous ne pouvez pas voir Selena & amp; Taylor",0,1
Doit attendre jusqu'à maintenant ... ces messages texte me tue,0,1
Je sais qu'ils vont mourir dans un trou ensemble,0,1
au travail,0,1
Ahhhh ... j'ai des problèmes avec mon plate-forme tweet ... pas bon ...,0,1
N'a pas réussi,0,1
"La plupart de la nuit était tombée malade. Juste à la maison maintenant, avez 3 doses diff de tabulations à prendre ... comment ça va? Xxx",0,1
"Twitter ne fonctionne pas correctement, pas amusant quand vous êtes coincé sur le canapé!",0,1
"Neci ne quittera pas mon camp, alors orion se sent indésirable",0,1
Je dois faire des courses aujourd'hui,0,1
Essai de 8 pages,0,1
"Heureuse fête des mères à tous mes amis, famille, adeptes, harceleurs et amies Étrangers aléatoires. Si je t'ai oublié, c'est parce que ta mère m'a demandé de",0,1
Alors tu ne me verras jamais,0,1
Je pense que les gants et les mitaines sont assez difficiles.,0,1
Collège aibt doin it,0,1
Me demandant pourquoi je ne peux pas trouver un emploi ...?,0,1
"Je porte mon bmw t-shitoday, donc il est très dérangeant de les voir tant de difficultés",0,1
@ Essexeating n'était que à Lahore.,0,1
OMG. C'est l'heure! C'est l'heure! Je voudrais juste pouvoir partir demain.,0,1
Jour de pluie,0,1
"Je suis resté vigilant, je t'aime, mec. Mieux que le premier choix. Je le regretterai demain.",0,1
Donc je me sens comme de la merde rien ne fonctionne pour moi je ne peux pas être heureux rite maintenant,0,1
"Dieu, j'entends les sirènes encore des pilotes folles fous",0,1
Mon frère dit à son enfant comment mettre du beurre d'arachide sur sa bite et laisse le chien lécher.,0,1
"Attendez, par les images, vous voulez dire caméras ??? .. J'ai ma caméra ... et parce que j'étais plus marrant que d'habitude pour tout le monde ...",0,1
J'aimerais avoir plus de gens que je connaissais avaient twitter,0,1
"Bien sûr, la réservation des vols et des billets cette semaine ... j'espère vous y voir! J'ai maintenant des cartes de commerce de taille régulière",0,1
"Pas de travail pour moi aujourd'hui. Ce n'était pas une nuit amusante, lanna se sent bien",0,1
Légères inondations dans la ville natale de mon père natal de nabua en raison du typhon dante ... dommage pour la fête de pintakasi qui a lieu aujourd'hui,0,1
Je viens d'avoir tweetdeck - je ne suis pas sûr de l'aimer ...,0,1
"J'aimerais sortir de twitterberry et sur le web, il manque presque tous nos tweets sur twitterberry.",0,1
"Désolé, travailler à partir d'un bureau suce",0,1
Tyler a l'air de s'amuser ... la nuit dernière à clemson,0,1
Faire la lessive tard le soir. encore.,0,1
"Merde merde, j'ai oublié de renouveler mon domaine vendredi. Et il ne va pas se renouveler maintenant ... noooo. 6 heures jusqu'à ce que cs soit disponible sur le téléphone",0,1
"Je dois aimer les matins tranquilles, dommage que cette migraine continue de me dire qu'elle est là",0,1
École demain ... j'ai vraiment besoin d'été maintenant!,0,1
"Tu me manques, je ne vais pas dormir ce soir = p",0,1
"Je suis tellement fatigué, mais je ne peux pas trouver l'énergie nécessaire pour dormir. Je ne pense pas que cela ait du sens. Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",0,1
"Est vraiment malade en écoutant l'amour, crie la fête par sug",0,1
"Oui, j'aurais aimé aller au spectacle de chicago .... pas peut faire bien qu'ils ont couper mes heures au travail",0,1
"Pas de condition christine? C'est certainement dans mes 3 meilleures chansons, avec des feuilles et des chants. Ravi de vous amuser.",0,1
Je n'ai pas d'extras,0,1
Anis + 6 heures du matin - une coupe de bonté = catastrophe !!!,0,1
"Ne sont devenus que deux sous depuis hier, qu'est-ce que je fais mal? Prêt pour ma ""grande rupture""",0,1
Heatherrrr il ne me laissera pas vous envoyer de messages,0,1
Tellement stressé en ce moment.,0,1
Je viens de me réveiller. Je souhaiterais que j'étais chez bamboozle.,0,1
"J'ai eu comme dix ... j'aime les ... commentaires, oui, s'ils ne savaient que la semaine prochaine, il est allé lol maintenant, je vais assister à un restaurant pour ...",0,1
"J'ai faim, mais je ne peux pas manger parce que mon stomome me tue, je vois le docteur ce soir",0,1
Je viens de perdre le jeu,0,1
"Temps incroyable. Déprimant, j'ai une cible de 1500 mots pour aujourd'hui",0,1
Hey! Omg xd comment avez-vous été ?! Ça fait longtemps,0,1
Mes blazers ont été tués ce soir dans les séries éliminatoires de la NBA. J'espère que le jeu 2 va beaucoup mieux.,0,1
Est en fresno ..,0,1
"Un peu isolé. Comme les amis sages, personne n'est sur le campus",0,1
"Je n'ai même pas commencé le classement que j'avais prévu, je suis tellement loin derrière, ce n'est pas drôle. Aller au lit maintenant de toute façon.",0,1
L'évaluation de l'anglais peut aller sucer des ballons,0,1
Sara ijust avait des cauchemars !! c'était horrible ! Je tremble!,0,1
"la nuit ne fait que commencer! Je ne suis pas fatigué, je m'ennuie d'être sobre",0,1
Vous a dit que vous seriez frustré de vous asseoir sur la ligne de téléphone ... merci d'être vous,0,1
Moi: j'ai un problème: on l'appelle amour!,0,1
Ne travaille jamais tristement à faire un peu de funk à cette disco ... ou à mettre. Donk on it !!,0,1
"Non, j'ai trop de choses à faire en raison d'une semaine stupidement occupée. Comme propre et ordonné et faire des choses dans la maison",0,1
"Aujourd'hui, c'était une journée moins intéressante sur Twitter. , Et étaient tous gentils aujourd'hui",0,1
Aller 2 dormir. Vient d'avoir un peu de faim Lol jk regarde le jeu de hawks sur le sportcenter. Ne peut pas dormir,0,1
"Été pour une ""marche"" Avec ma mère et ma sœur. Quatre milles et demi plus tard, je me suis rendu compte que c'était une mauvaise décision d'accepter ... ouchh",0,1
"En attendant une grande copie de réseau, vous auriez pensé que ces choses seraient plus rapides en 2009.",0,1
J'ai une pratique de bande,0,1
Pas de faaaair! Les ex-copains stupides ruinent tout.,0,1
"Aujourd'hui, c'était long et décevant!",0,1
Se sent sous la météo. Oh non.,0,1
Faire du shopping avec de petits gros gros seins au lieu de coucher au soleil,0,1
"J'ai mangé trop de chocolat, et maintenant je me sens mal Pâques sux.",0,1
La vérification d'une voiture vide a été appelée à tenter de se suicider.,0,1
"Désolé, ne pas apporter nos téléphones était une mauvaise idée.",0,1
Est également déçu que les céltiles aient perdu,0,1
"Ugh, ma tête me fait mal, mon temps de miller s'est bien passé aux heures supplémentaires et maintenant je le paye",0,1
Fais-le maintenant au lieu de tweeter !! Je suis à mi-chemin de la liste et je suis épuisé,0,1
C'est une merde,0,1
"Dans la douleur, mais au travail !!",0,1
En regardant ce film ...... beyonce n'est pas un grand acteur.,0,1
